ITEM_NUMBER,ITEM_ADDED_DATE,BR_ID,L12M,L11M,L10M,L9M,L8M,L7M,L6M,L5M,L4M,L3M,L2M,L1M,CM
ITEM NUMBER,ITEM_ADDED_DATE,BR_ID,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05
ITEM_NUMBER,ITEM_ADDED_DATE,BR_ID,L12M,L11M,L10M,L9M,L8M,L7M,L6M,L5M,L4M,L3M,L2M,L1M,CM
"19-5960-01",81,1,2,0,1,1,5,5,3,2,1,2,1,3
"19-5961-00",81,0,1,0,1,0,0,2,0,0,2,1,0,0
"19-5962-00",81,0,0,0,1,0,0,2,3,0,1,1,0,0
"19-5963-00",81,4,9,13,6,4,7,5,5,5,3,1,6,5
"19-5964-00",81,3,4,4,2,3,3,3,10,7,3,2,11,6
"19-5965-00",81,3,3,5,2,8,2,0,2,0,1,0,0,2
"19-5966-00",81,1,3,5,3,3,2,1,0,0,0,1,0,2
"19-5967-00",81,10,3,4,5,2,11,8,11,7,2,0,9,6
"19-5968-00",81,9,8,0,7,3,6,8,11,4,0,9,4,5
"19-5969-00",81,3,3,7,9,5,10,11,10,15,13,10,8,6
"19-5970-00",81,9,5,11,7,4,8,8,6,6,12,4,10,11
"19-5971-00",81,0,1,3,0,0,3,0,0,0,0,0,2,1
"19-5972-00",81,1,1,1,1,1,3,0,1,0,0,1,3,0
"19-5973-00",81,8,14,4,7,10,6,9,14,13,14,16,21,19
"19-5974-00",81,10,9,6,9,7,7,11,7,12,11,13,19,15
"19-5975-00",81,13,4,12,7,19,5,3,1,6,8,4,8,8
"19-5976-00",81,10,4,6,5,11,2,3,1,2,7,7,10,5
"19-5977-00",81,1,0,0,1,0,0,1,0,0,1,1,2,8
"19-5978-00",81,0,0,0,0,0,0,0,1,0,1,1,2,7
"19-5979-00",81,0,0,0,1,0,0,0,0,0,0,0,2,0
"19-5979-00-1",81,2,4,5,2,3,6,5,6,6,7,13,11,15
"19-5980-00-1",81,7,1,3,9,3,5,4,11,13,16,10,18,19
"19-5981-00",81,4,1,0,3,0,0,0,0,2,4,5,5,3
"19-5982-00",81,9,2,3,0,1,0,0,3,3,6,5,5,2
"19-5983-01",81,9,5,12,3,7,12,2,4,8,8,9,8,3
"19-5984-01",81,6,8,2,4,5,6,5,2,4,4,5,8,11
"19-5985-00",81,16,20,12,7,8,3,3,3,14,11,11,11,8
"19-5986-00",81,14,24,12,7,5,7,4,9,12,12,12,10,9
"19-5987-01",81,0,0,0,0,0,0,0,0,0,0,0,0,2
"19-5987-01-1",81,14,14,11,11,8,17,5,5,12,13,19,24,22
"19-5989-00-1",81,72,57,49,56,31,34,71,69,61,55,68,82,73
"19-5989-00-9",81,35,35,27,15,33,47,18,23,19,31,43,54,64
"19-5991-00-1",81,13,13,7,8,10,10,13,18,12,13,5,14,14
"19-5992-00-1",81,13,10,10,8,6,15,21,24,14,10,12,9,9
"19-5993-00-1",81,11,8,2,3,7,5,11,8,10,10,15,14,11
"19-5993-00-9",81,4,2,5,1,2,2,4,5,5,6,6,11,7
"19-5995-01",81,3,1,1,2,1,0,0,3,0,1,2,1,1
"19-5995-01-1",81,0,11,0,0,2,1,1,0,0,1,0,1,1
"19-5996-01",81,1,1,2,3,1,0,2,0,0,1,2,1,3
"19-5996-01-1",81,9,1,2,0,1,1,2,1,0,1,4,0,1
"19-5997-00",81,0,0,0,1,0,0,0,0,0,0,0,0,0
"19-5997-00-1",81,21,39,35,32,37,48,44,42,52,50,64,63,67
"19-5999-01",81,0,0,0,0,0,1,0,0,0,0,0,2,0
"19-5999-01-1",81,1,3,1,0,2,0,0,0,0,1,1,1,0
"19-6000-01",81,0,0,0,0,0,1,0,0,0,0,0,1,0
"19-6000-01-1",81,1,1,1,1,2,0,0,1,0,0,0,0,2
"19-6001-00",81,1,3,2,4,4,3,0,1,7,4,8,13,8
"19-6001-00-1",81,3,3,7,4,1,3,7,9,8,5,4,7,7
"19-6001-00-9",81,10,5,11,8,5,3,4,7,9,8,9,9,13
"19-6002-00",81,1,4,2,3,2,4,1,0,1,0,0,4,3
"19-6002-00-1",81,3,4,9,2,0,1,4,8,12,6,8,19,1
"19-6002-00-9",81,6,6,7,3,8,5,2,3,10,1,12,5,4
"19-6003-00",81,0,0,0,1,0,0,1,1,0,1,0,0,0
"19-6003-00-1",81,0,1,0,2,1,0,0,0,3,1,1,2,3
"19-6003-00-9",81,2,0,0,0,0,0,0,2,0,0,0,1,1
"19-6004-00",81,0,0,0,0,0,0,0,1,0,0,0,0,0
"19-6004-00-1",81,1,1,0,2,0,0,0,0,1,1,1,1,0
"19-6004-00-9",81,1,2,0,0,0,1,0,2,1,0,0,0,0
"19-6005-00",81,20,23,25,8,9,13,17,19,15,19,18,3,6
"19-6007-00",81,0,2,1,0,0,0,0,0,1,0,2,0,0
"19-6007-00-1",81,11,5,16,11,8,10,12,6,8,10,13,10,12
"19-6008-00",81,0,3,0,1,0,1,0,0,1,0,0,0,0
"19-6008-00-1",81,8,7,7,10,3,11,13,7,9,6,12,9,11
"19-6011-00",81,0,0,0,1,1,0,0,0,0,0,0,0,0
"19-6011-00-1",81,29,15,29,26,22,24,33,40,59,41,47,59,39
"19-6013-00",81,3,6,0,2,5,0,1,2,1,4,4,2,1
"19-6014-00",81,5,5,1,3,2,2,0,2,0,1,4,2,1
"19-6015-00",81,13,14,10,12,14,7,16,20,20,15,22,19,21
"19-6016-00",81,11,5,4,6,10,4,10,11,22,20,31,24,13
"19-6018-00",81,0,0,0,0,1,0,0,0,0,1,0,0,1
"19-6019-00",81,0,2,5,5,7,4,2,14,4,5,4,2,0
"19-6020-00",81,4,4,4,2,7,7,6,4,3,8,5,0,0
"19-6021-00",81,0,2,0,2,2,0,0,1,4,0,2,1,0
"19-6022-00",81,2,2,1,2,2,0,0,1,5,5,3,5,2
"19-6023-00-1",81,6,8,5,12,9,7,4,5,1,2,8,7,7
"19-6024-00",81,1,0,0,0,0,0,0,0,0,0,0,0,0
"19-6024-00-1",81,5,3,1,1,3,4,4,2,4,3,2,2,2
"19-6027-00",81,2,0,0,0,0,0,0,0,0,0,0,1,0
"19-6027-00-1",81,0,3,2,3,1,3,3,5,3,5,2,4,1
"19-6027-00-9",81,11,8,9,4,4,7,9,8,8,10,5,7,5
"19-6028-00",81,0,0,0,0,0,0,0,0,0,0,0,1,0
"19-6028-00-1",81,0,0,0,3,1,0,1,1,3,2,1,6,4
"19-6028-00-9",81,14,4,4,5,6,6,3,2,4,3,4,12,6
"19-6029-00",81,4,0,0,0,0,0,0,0,0,0,0,0,0
"19-6029-00-1",81,0,1,3,0,3,0,0,16,13,5,13,14,6
"19-6029-00-9",81,15,27,24,6,7,23,40,11,1,0,24,4,4
"19-6031-00",81,2,4,3,9,4,7,4,1,0,0,0,0,0
"19-6032-00",81,3,6,3,6,1,4,3,1,6,1,0,9,0
"19-6033-00",81,2,3,0,0,0,0,0,0,0,0,0,0,0
"19-6033-00-1",81,15,10,13,11,9,14,16,14,10,11,26,40,25
"19-6034-00",81,1,1,1,1,2,2,2,0,0,0,0,0,0
"19-6034-00-1",81,10,6,10,12,10,17,15,10,14,9,23,32,33
"19-6035-00",81,55,3,3,0,0,0,0,0,0,0,2,0,0
"19-6035-00-1",81,5,49,72,19,14,13,15,20,27,37,22,36,34
"19-6035-00-9",81,27,32,84,27,23,21,16,22,33,51,31,40,16
"19-6037-00",81,0,0,0,1,0,1,1,1,1,1,0,1,2
"19-6038-00",81,0,0,0,1,2,1,1,3,3,0,0,2,5
"19-6039-00",81,12,0,0,0,0,0,0,4,1,0,0,0,2
"19-6039-00-1",81,6,16,14,7,12,16,26,26,7,22,27,18,31
"19-6040-00",81,19,0,3,0,0,0,0,0,0,0,0,0,0
"19-6040-00-1",81,8,19,9,15,29,13,25,23,19,21,21,29,33
"19-6043-00",81,9,11,13,11,12,10,14,7,12,17,19,0,0
"19-6044-00",81,15,29,15,13,6,12,12,11,38,32,27,0,0
"19-6045-00",81,2,1,0,0,2,0,0,0,0,0,0,0,0
"19-6046-00",81,0,0,0,1,0,0,1,1,0,0,0,0,2
"19-6047-00",81,1,3,1,1,3,0,0,0,1,1,3,4,3
"19-6047-00-1",81,0,1,2,0,0,0,2,0,0,0,3,3,5
"19-6047-00-9",81,1,0,0,1,2,0,0,1,0,0,1,1,0
"19-6047-90",81,0,0,0,0,0,0,0,0,0,0,0,0,1
"19-6047-90-1",81,0,0,1,2,1,0,0,2,0,0,3,1,2
"19-6048-00",81,1,1,2,2,2,1,2,0,1,1,2,1,0
"19-6048-00-1",81,1,0,1,1,0,0,1,1,1,1,2,1,4
"19-6048-00-9",81,1,0,0,0,2,0,0,1,0,0,0,1,3
"19-6048-90",81,0,0,0,0,0,0,0,1,1,2,1,1,1
"19-6048-90-1",81,0,0,1,0,2,2,0,0,0,0,1,0,2
"19-6049-00",81,0,0,0,0,0,0,1,0,0,0,0,0,1
"19-6049-00-1",81,0,0,1,0,0,3,1,1,0,0,1,1,2
"19-6049-00-9",81,7,15,9,3,3,5,8,6,8,4,5,7,14
"19-6050-00",81,0,0,0,0,0,0,0,1,3,2,1,3,3
"19-6050-00-1",81,1,1,1,0,1,2,0,0,1,4,1,0,2
"19-6050-00-9",81,3,7,2,4,7,5,10,5,1,6,4,4,11
"19-6051-00",81,7,5,1,2,2,0,0,0,0,1,2,2,1
"19-6052-00",81,7,4,4,1,2,0,1,0,0,1,1,2,1
"19-6053-00",81,0,0,0,0,1,1,0,0,0,0,0,0,0
"19-6053-00-1",81,2,2,1,0,0,0,0,3,2,2,6,6,2
"19-6054-00",81,0,0,0,0,1,1,0,0,0,0,2,0,0
"19-6054-00-1",81,3,1,1,3,0,2,3,2,2,2,0,3,1
"19-6055-00",81,0,0,0,2,1,1,0,0,0,0,6,1,0
"19-6055-00-1",81,2,2,0,1,0,0,1,4,2,1,5,7,4
"19-6056-00",81,0,0,2,3,0,1,1,1,1,3,0,0,0
"19-6056-00-1",81,1,1,1,0,0,0,0,4,1,0,3,3,4
"19-6057-00",81,0,0,0,0,0,0,0,0,0,1,1,0,0
"19-6057-00-1",81,1,0,2,3,4,0,2,2,1,0,6,4,3
"19-6058-00",81,0,1,0,0,0,0,0,0,0,0,0,0,0
"19-6058-00-1",81,2,1,4,3,2,0,0,3,4,1,10,2,3
"19-6059-00-1",81,9,4,2,0,3,2,6,6,8,7,11,12,13
"19-6060-00-1",81,9,6,2,3,2,1,7,10,4,11,9,8,6
"19-6061-00",81,2,1,2,0,1,0,1,0,0,1,0,0,0
"19-6062-00",81,0,0,1,0,0,1,1,0,0,1,0,0,0
"19-6063-00",81,7,1,0,0,0,0,0,0,1,0,0,1,1
"19-6063-00-1",81,8,10,5,13,5,13,15,18,8,18,22,16,37
"19-6065-00",81,0,1,1,4,1,0,0,0,0,0,0,0,1
"19-6066-00",81,0,1,1,1,0,0,0,0,0,0,0,1,0
"19-6069-00",81,0,0,0,0,0,1,0,0,0,0,0,0,1
"19-6070-00",81,0,0,0,1,0,0,0,0,0,0,0,0,1
"19-6071-00",81,0,0,0,0,0,0,0,0,0,0,0,1,0
"19-6071-00-1",81,2,0,1,0,1,0,0,1,0,1,3,3,1
"19-6072-00",81,0,0,0,0,0,0,1,0,0,1,0,1,0
"19-6072-00-1",81,5,0,2,0,1,0,0,0,0,1,3,4,1
"19-6075-00",81,3,2,3,3,2,0,0,0,0,0,1,1,0
"19-6076-00",81,2,2,2,3,0,0,0,0,1,0,0,1,0
"19-6077-00",81,0,5,4,2,6,4,10,8,4,2,6,10,0
"19-6077-00-1",81,4,6,3,5,7,2,1,2,13,11,6,13,19
"19-6077-20",81,1,2,0,2,0,1,2,1,0,0,2,0,0
"19-6078-00",81,2,3,2,3,3,1,1,1,0,0,6,5,0
"19-6078-00-1",81,8,2,5,3,8,2,7,10,15,9,8,5,9
"19-6078-20",81,2,1,1,2,0,2,1,1,0,0,1,2,1
"19-6081-00",81,2,2,4,1,3,5,1,2,1,0,0,2,0
"19-6082-00",81,3,1,1,2,3,2,2,1,0,1,2,0,0
"19-6083-00",81,0,15,1,3,3,4,4,4,2,0,0,0,0
"19-6084-00",81,5,0,0,3,3,4,1,4,1,0,3,1,2
"19-6085-00",81,6,5,5,3,2,2,2,0,2,2,0,5,4
"19-6087-00",81,5,2,3,1,5,2,2,1,1,1,0,1,1
"19-6088-00",81,5,2,2,2,3,1,2,2,1,1,0,1,0
"19-6089-00",81,9,10,11,7,8,5,2,9,10,0,2,0,0
"19-6089-20",81,5,1,1,2,1,7,6,2,3,2,3,3,4
"19-6090-00",81,6,13,13,6,6,4,9,7,8,0,0,0,0
"19-6090-20",81,6,3,3,6,2,2,5,4,6,5,2,3,2
"19-6091-00",81,0,1,0,0,1,0,0,0,0,0,0,1,0
"19-6092-00",81,1,1,1,0,1,0,0,0,0,0,0,0,0
"19-6093-00",81,8,5,7,3,5,3,1,3,4,3,0,0,2
"19-6094-00",81,6,11,5,3,9,6,3,7,5,5,6,2,2
"20-0315-00",81,3,2,5,6,3,5,1,5,6,2,7,2,2
"20-0316-00",81,1,3,8,5,2,4,1,3,3,6,3,0,3
"20-0591-00",81,7,1,5,1,0,0,3,2,3,1,1,0,0
"20-0591-90",81,1,2,2,1,2,0,0,0,1,0,1,0,1
"20-0592-00",81,8,3,2,1,0,0,2,3,7,1,2,1,0
"20-0592-90",81,0,1,2,2,1,0,0,1,0,0,1,0,0
"20-0969-00",81,3,3,3,3,0,0,3,2,1,0,0,0,0
"20-0969-00-1",81,4,3,4,5,5,8,2,2,1,3,0,7,2
"20-0969-00-9",81,8,4,3,1,3,1,3,0,0,2,0,1,1
"20-0970-00",81,2,0,0,1,0,0,0,1,0,1,1,2,0
"20-0970-00-1",81,5,1,5,5,3,2,3,4,1,3,0,6,3
"20-0970-00-9",81,12,2,7,4,5,2,0,1,3,0,0,2,1
"20-11291-00",81,7,3,1,0,0,0,2,1,0,1,7,6,8
"20-11291-00-1",81,2,1,0,0,0,0,1,11,6,10,13,1,1
"20-11291-00-9",81,2,1,1,1,0,1,2,2,0,1,2,3,4
"20-11292-00",81,7,0,1,0,1,0,3,1,3,4,3,0,0
"20-11292-00-1",81,2,0,0,0,0,1,0,7,5,2,4,6,10
"20-11292-00-9",81,1,2,0,1,0,2,2,1,1,3,1,1,2
"20-11295-00-1",81,0,3,1,2,4,1,2,0,1,1,3,3,2
"20-11295-90-1",81,2,0,2,1,1,3,4,4,6,5,2,1,4
"20-11295-90-9",81,2,2,1,9,4,3,2,3,5,0,1,3,8
"20-11296-00",81,1,1,0,3,1,1,2,2,1,0,0,0,0
"20-11296-00-1",81,1,0,0,8,2,0,0,1,1,4,4,2,2
"20-11296-90",81,0,0,0,0,0,0,0,0,0,2,0,0,0
"20-11296-90-1",81,3,1,2,4,1,3,0,0,2,2,5,5,6
"20-11296-90-9",81,2,4,12,4,4,4,0,0,1,0,1,0,1
"20-11837-00",81,0,0,2,0,0,0,0,0,0,0,0,0,0
"20-11837-00-1",81,5,2,3,8,10,5,0,0,0,0,3,4,3
"20-11837-00-9",81,0,0,6,0,0,0,2,0,1,1,2,1,0
"20-11838-00-1",81,4,2,3,2,2,6,1,3,3,0,3,0,2
"20-11838-00-9",81,0,1,0,0,0,0,0,1,0,0,1,0,0
"20-11847-00",81,1,5,4,0,1,1,2,0,0,0,0,0,0
"20-11847-00-1",81,22,16,10,9,4,9,9,7,13,4,6,10,9
"20-11848-00",81,7,2,0,0,4,0,0,0,0,0,0,0,0
"20-11848-00-1",81,28,17,11,7,4,2,5,11,6,5,12,10,9
"20-12021-01",81,1,1,1,1,3,0,1,3,0,1,0,0,1
"20-12021-01-1",81,0,0,0,0,0,0,0,0,0,0,0,1,0
"20-12022-01",81,2,2,0,0,1,2,1,0,0,0,1,0,1
"20-12022-01-1",81,2,1,0,0,0,0,0,1,1,0,0,1,1
"20-12023-01",81,6,3,0,2,5,3,3,3,3,1,3,5,3
"20-12023-91",81,1,0,0,0,1,1,0,2,0,0,0,0,0
"20-12024-01",81,8,3,2,1,5,5,1,3,3,4,6,3,3
"20-12024-91",81,1,1,0,0,1,0,1,1,1,0,0,0,0
"20-12123-00",81,1,0,1,1,0,0,1,0,0,1,0,0,0
"20-12123-00-1",81,7,1,0,2,2,0,1,0,2,0,0,1,2
"20-12123-90",81,2,0,0,0,0,0,0,0,0,0,0,0,0
"20-12123-90-1",81,9,7,11,4,2,2,1,5,4,6,6,7,4
"20-12124-00",81,1,0,0,0,0,1,0,0,0,0,0,1,1
"20-12124-00-1",81,6,2,1,3,2,0,0,0,0,2,0,1,0
"20-12124-90-1",81,9,5,6,5,0,3,5,3,5,2,2,4,5
"20-12141-00-1",81,13,13,14,22,23,17,23,14,9,9,18,19,7
"20-12142-00-1",81,15,10,14,22,27,19,21,15,15,7,15,15,12
"20-12143-00",81,0,0,0,0,0,0,0,1,0,0,0,0,0
"20-12143-00-1",81,4,7,2,5,9,7,7,12,6,7,6,9,0
"20-12144-00-1",81,5,7,3,7,2,2,4,1,6,7,3,9,4
"20-12145-00",81,0,0,1,1,0,1,0,0,2,0,0,0,0
"20-12146-00",81,1,0,4,5,0,0,0,0,1,0,0,0,0
"20-12211-00",81,0,0,1,0,1,0,0,0,0,0,0,1,1
"20-12211-00-1",81,2,1,1,0,0,0,0,0,1,0,1,0,1
"20-12212-00-1",81,1,0,2,0,1,0,0,0,1,3,0,2,3
"20-12213-00",81,6,4,13,10,1,6,7,6,3,8,10,9,9
"20-12214-00",81,7,7,8,12,2,3,8,6,4,8,9,7,12
"20-12233-00",81,1,2,6,1,6,1,4,6,5,3,11,3,6
"20-12234-00",81,3,2,2,7,3,1,5,6,3,3,5,2,3
"20-12235-00",81,7,4,6,5,7,11,8,0,0,0,0,0,0
"20-12236-00",81,6,5,9,5,4,1,3,0,0,0,0,0,0
"20-12345-00",81,0,0,0,0,0,0,0,0,0,0,1,0,0
"20-12345-00-1",81,8,6,10,9,9,10,8,17,17,20,12,9,7
"20-12346-00",81,0,0,0,0,0,0,0,1,0,0,0,0,0
"20-12346-00-1",81,12,5,5,17,5,2,6,5,13,12,11,5,11
"20-12361-00",81,0,0,0,0,0,0,0,1,0,0,0,0,0
"20-12361-00-1",81,2,6,3,3,0,0,3,5,1,3,1,4,2
"20-12361-00-9",81,10,5,7,5,6,6,9,9,10,14,14,17,13
"20-12362-00-1",81,3,1,2,1,2,1,3,5,3,2,3,4,3
"20-12362-00-9",81,9,7,5,5,8,6,5,13,5,10,6,7,9
"20-12363-00-1",81,1,8,8,13,5,1,4,6,2,7,11,5,4
"20-12363-00-9",81,5,2,1,3,9,8,3,7,2,3,5,7,3
"20-12364-00",81,0,0,2,0,0,0,0,0,0,0,0,0,0
"20-12364-00-1",81,3,3,4,2,6,9,4,9,7,10,6,8,8
"20-12364-00-9",81,13,5,6,8,12,8,5,6,8,7,10,12,3
"20-12391-00",81,0,0,2,0,0,0,0,0,0,0,0,0,0
"20-12391-00-1",81,5,3,2,2,1,0,5,4,6,4,6,14,4
"20-12391-00-9",81,0,2,0,1,0,0,0,2,0,0,2,0,0
"20-12392-00",81,2,0,1,1,0,0,1,0,0,0,1,0,0
"20-12392-00-1",81,1,6,4,1,0,2,4,2,3,2,1,1,0
"20-12392-00-9",81,1,0,1,1,0,1,1,0,0,2,2,3,0
"20-12403-00",81,2,0,2,0,0,0,0,0,0,0,0,0,0
"20-12403-00-1",81,3,3,3,1,3,6,9,8,7,4,6,3,2
"20-12403-00-9",81,6,15,15,10,21,27,13,12,17,11,6,10,5
"20-12404-00",81,2,0,0,0,1,1,1,0,0,0,0,0,0
"20-12404-00-1",81,8,0,5,2,6,6,1,6,3,6,3,3,0
"20-12404-00-9",81,8,15,12,13,11,18,13,20,19,12,15,12,5
"20-12445-00",81,0,0,0,0,0,1,2,0,0,0,0,0,0
"20-12445-00-1",81,8,4,1,3,2,4,9,9,5,7,3,1,1
"20-12445-90",81,0,0,1,2,0,0,0,0,0,0,0,0,0
"20-12446-00",81,0,0,1,0,0,0,1,0,0,0,0,0,0
"20-12446-00-1",81,5,3,3,7,5,7,6,10,2,6,2,0,2
"20-12446-90",81,0,0,1,0,0,0,0,0,0,0,0,0,0
"20-12489-00",81,0,0,0,0,1,0,0,0,2,1,0,0,1
"20-12489-00-1",81,1,0,1,0,0,0,1,0,0,0,2,1,1
"20-12490-00",81,0,0,1,1,2,0,0,1,1,0,1,0,1
"20-12490-00-1",81,1,0,2,2,1,0,1,0,1,0,1,1,0
"20-12527-00-1",81,10,10,6,4,12,15,12,14,13,16,12,35,13
"20-12527-00-9",81,7,19,13,14,21,32,32,10,12,11,19,17,21
"20-12527-90",81,2,1,0,0,1,0,0,0,0,1,1,1,0
"20-12527-90-1",81,5,2,0,1,3,2,3,1,2,5,5,2,7
"20-12527-90-9",81,4,4,5,0,0,2,2,3,6,2,7,3,3
"20-12528-00-1",81,21,11,11,9,6,14,13,12,12,13,13,29,17
"20-12528-00-9",81,10,17,26,15,11,12,14,12,12,9,11,19,9
"20-12528-90",81,2,1,0,1,1,1,0,0,1,1,2,0,0
"20-12528-90-1",81,0,0,0,2,3,1,1,3,0,1,4,3,5
"20-12528-90-9",81,2,2,4,2,1,1,4,2,3,3,7,3,3
"20-12551-00-1",81,34,34,19,31,28,37,69,58,49,37,43,47,39
"20-12552-00-1",81,46,27,37,36,42,49,67,40,47,51,55,52,69
"20-12553-00",81,0,2,3,0,1,0,0,0,0,1,1,0,1
"20-12553-90-1",81,13,8,6,4,8,8,13,13,4,10,9,6,7
"20-12554-00",81,1,3,2,0,0,1,0,0,1,2,0,0,0
"20-12554-90",81,0,0,0,0,0,0,0,0,1,0,0,0,0
"20-12554-90-1",81,9,8,11,6,8,11,15,9,10,8,8,7,17
"20-12557-00",81,0,1,0,0,1,1,0,1,0,1,1,0,0
"20-12557-00-1",81,2,2,3,0,1,0,4,4,5,5,0,4,1
"20-12557-00-9",81,3,1,7,4,3,4,1,4,4,2,1,1,0
"20-12558-00-1",81,0,1,1,2,2,3,0,1,3,2,2,2,2
"20-12558-00-9",81,2,5,6,4,4,3,2,1,4,6,3,2,0
"20-12559-00",81,2,0,0,0,0,0,0,0,0,0,0,1,1
"20-12559-00-1",81,0,9,2,1,1,1,1,1,0,3,0,1,0
"20-12560-00",81,0,0,1,0,0,0,1,0,1,1,0,1,0
"20-12560-00-1",81,9,1,3,0,0,1,0,1,0,1,0,0,0
"20-12561-00",81,0,2,0,0,0,0,0,0,0,0,0,0,0
"20-12561-00-1",81,119,62,134,53,52,76,99,100,74,81,70,108,96
"20-12562-00-1",81,98,92,122,57,69,87,109,97,108,67,80,101,93
"20-12679-00",81,30,7,0,0,0,0,0,0,0,0,0,0,0
"20-12679-00-1",81,12,27,13,4,7,4,14,12,15,19,12,12,15
"20-12680-00",81,9,0,0,0,0,0,0,0,0,0,5,0,0
"20-12680-00-1",81,16,16,13,8,6,9,13,19,18,36,25,18,30
"20-12685-00",81,0,0,0,0,0,0,0,0,0,0,0,0,1
"20-12685-00-1",81,8,5,8,8,12,17,21,27,28,18,25,18,15
"20-12686-00",81,0,0,0,0,0,0,0,0,0,0,0,1,0
"20-12686-00-1",81,12,11,12,17,19,18,19,17,25,23,29,30,26
"20-12693-00",81,0,0,0,0,0,0,1,0,0,0,0,0,0
"20-12693-00-1",81,29,25,35,24,16,35,22,25,28,23,27,50,21
"20-12693-00-9",81,23,17,27,21,19,23,20,20,28,13,15,18,7
"20-12694-00",81,0,0,0,0,0,0,0,0,0,0,0,0,1
"20-12694-00-1",81,20,33,35,24,30,29,28,22,30,36,37,49,39
"20-12694-00-9",81,35,30,24,12,11,27,33,11,10,17,17,17,8
"20-12729-00",81,8,4,1,0,1,0,1,0,1,0,1,1,0
"20-12729-00-1",81,2,2,0,1,1,0,0,1,0,2,1,0,0
"20-12730-00",81,5,3,2,0,0,0,2,0,0,1,0,1,0
"20-12730-00-1",81,3,0,5,2,0,3,1,0,0,1,0,1,0
"20-12731-00",81,1,1,0,0,1,3,1,2,3,0,0,1,0
"20-12732-00",81,5,4,5,3,3,1,0,2,2,4,3,6,2
"20-12733-00-1",81,25,18,20,9,17,12,21,14,15,15,15,13,12
"20-12733-00-9",81,21,11,14,4,11,13,13,17,15,10,6,20,16
"20-12734-00-1",81,20,15,28,11,14,18,25,18,18,11,9,17,17
"20-12734-00-9",81,10,17,10,10,7,11,10,31,11,12,11,13,10
"20-12749-00",81,0,1,0,0,0,2,2,0,1,0,0,0,1
"20-12749-00-1",81,0,0,1,0,0,1,0,2,2,1,3,3,1
"20-12749-00-9",81,5,1,2,4,3,3,2,0,0,1,3,2,1
"20-12750-00",81,1,2,0,0,0,2,0,3,1,2,0,0,1
"20-12750-00-1",81,1,2,3,0,0,1,2,0,1,1,1,2,7
"20-12750-00-9",81,0,0,0,0,0,0,0,1,0,0,0,1,1
"20-12775-00",81,8,9,11,10,13,14,10,9,9,1,5,2,6
"20-12776-00",81,4,5,7,5,11,11,4,15,12,9,5,5,6
"20-12799-00",81,0,0,0,0,0,0,0,0,0,0,1,0,0
"20-12799-00-1",81,41,27,41,31,36,43,50,49,60,58,32,14,18
"20-12800-00",81,0,0,0,0,0,0,0,1,0,0,0,0,0
"20-12800-00-1",81,29,18,32,48,26,47,56,48,64,45,30,13,7
"20-14147-00",81,7,7,40,34,20,12,38,36,22,11,29,16,8
"20-14148-00",81,2,27,26,9,16,13,37,28,27,42,15,19,24
"20-1570-00",81,13,16,18,24,10,26,31,34,17,20,27,28,32
"20-1570-00-0",81,0,0,1,1,3,0,3,3,0,1,2,2,2
"20-1571-00",81,15,21,20,17,14,15,31,29,13,21,33,31,33
"20-1571-00-0",81,2,2,3,0,3,1,2,6,2,1,0,0,1
"20-1572-00",81,0,0,1,1,0,0,0,0,2,0,1,1,1
"20-1573-00",81,0,0,0,0,0,0,1,0,0,0,1,0,0
"20-1578-00",81,7,12,0,0,0,0,0,0,0,0,0,0,0
"20-1578-68",81,1,0,0,0,0,0,0,0,0,0,0,0,0
"20-1579-00",81,9,7,5,0,0,0,0,0,0,0,0,0,0
"20-1579-68",81,0,1,0,1,1,1,0,1,2,1,6,6,1
"20-1581-00",81,1,1,0,1,0,0,0,0,0,0,0,0,0
"20-1581-00-0",81,0,1,0,0,0,0,1,0,1,0,2,0,0
"20-1582-00",81,1,1,0,0,1,2,7,3,1,1,0,1,0
"20-1582-00-0",81,0,0,0,0,0,0,0,0,0,0,0,1,5
"20-1583-00-0",81,0,0,0,0,0,0,0,4,0,0,1,0,0
"20-1584-00",81,10,10,16,6,10,18,14,8,15,52,14,13,13
"20-1585-00",81,12,19,13,6,14,12,22,7,26,6,20,22,12
"20-1585-00-0",81,0,0,0,0,0,0,10,7,0,0,0,0,0
"20-1608-00",81,12,3,6,8,6,3,12,9,4,6,5,9,17
"20-1608-00-9",81,0,0,0,3,1,0,0,0,0,1,0,0,0
"20-1609-00",81,10,7,6,10,6,4,19,5,5,5,6,8,14
"20-1609-00-9",81,0,0,0,3,0,0,0,0,0,0,0,0,0
"20-1624-00",81,1,0,0,0,0,1,0,2,0,0,1,0,0
"20-1624-28",81,6,6,6,3,3,4,10,4,4,2,13,11,10
"20-1624-28-0",81,0,0,0,0,0,0,0,0,0,0,0,0,2
"20-1625-00",81,1,0,0,0,1,0,0,0,0,1,1,0,0
"20-1625-28",81,9,4,3,1,2,5,9,7,6,0,8,7,5
"20-1632-00",81,0,0,0,0,1,0,0,1,0,1,0,0,0
"20-1633-00",81,0,0,0,1,1,1,0,1,1,1,1,1,0
"20-1664-00",81,9,3,12,6,8,3,6,5,7,4,14,11,14
"20-1665-00",81,7,1,8,3,8,2,7,7,4,3,15,10,11
