PRODUCT_LINE,ITEM_NUMBER,ITEM_RANK,AC_MONTH,RANK_A,RANK_B,RANK_C,RANK_D,RANK_N,ALSO_FIT_YEAR_FROM,ALSO_FIT_YEAR_TO,ALSO_FIT_MAKE
5015,150001,A,201307,1,0,0,0,0,1989,1997,FORD
5015,150001,A,201307,1,0,0,0,0,1997,1997,MERCURY
5015,150002,B,201307,0,1,0,0,0,1990,1997,FORD
5015,150003,A,201307,1,0,0,0,0,1999,2004,CHEVROLET
5015,150003,A,201307,1,0,0,0,0,1999,2004,GMC
5015,150004,B,201308,0,1,0,0,0,1999,2003,CHEVROLET
5015,150004,B,201308,0,1,0,0,0,1999,2003,GMC
5015,150005,A,201308,1,0,0,0,0,2000,2005,CHEVROLET
5015,150005,A,201308,1,0,0,0,0,2000,2005,GMC
5015,150006,A,201312,1,0,0,0,0,2000,2004,OLDSMOBILE
5015,150006,A,201312,1,0,0,0,0,2000,2005,CHEVROLET
5015,150006,A,201312,1,0,0,0,0,2000,2005,PONTIAC
5015,150007,A,201307,1,0,0,0,0,2000,2003,CHEVROLET
5015,150007,A,201307,1,0,0,0,0,2000,2003,GMC
5015,150007,A,201307,1,0,0,0,0,2002,2003,CADILLAC
5015,150008,C,201312,0,0,1,0,0,1996,1996,CHEVROLET
5015,150008,C,201312,0,0,1,0,0,1996,1996,GMC
5015,150008,C,201312,0,0,1,0,0,1996,1996,OLDSMOBILE
5015,150009,B,201307,0,1,0,0,0,1997,1999,CHEVROLET
5015,150009,B,201307,0,1,0,0,0,1997,1999,GMC
5015,150010,A,201308,1,0,0,0,0,1997,2000,CHEVROLET
5015,150010,A,201308,1,0,0,0,0,1997,2000,GMC
5015,150010,A,201308,1,0,0,0,0,1997,2000,ISUZU
5015,150011,A,201307,1,0,0,0,0,1997,2000,CHEVROLET
5015,150011,A,201307,1,0,0,0,0,1997,2000,GMC
5015,150012,A,201307,1,0,0,0,0,1997,2000,ISUZU
5015,150012,A,201307,1,0,0,0,0,1997,2002,CHEVROLET
5015,150012,A,201307,1,0,0,0,0,1997,2002,GMC
5015,150013,B,201308,0,1,0,0,0,1997,1998,CHEVROLET
5015,150013,B,201308,0,1,0,0,0,1997,1998,GMC
5015,150013,B,201308,0,1,0,0,0,1997,1998,OLDSMOBILE
5015,150014,B,201308,0,1,0,0,0,1997,2002,CHEVROLET
5015,150014,B,201308,0,1,0,0,0,1997,2002,GMC
5015,150015,A,201307,1,0,0,0,0,1997,2002,CHEVROLET
5015,150015,A,201307,1,0,0,0,0,1997,2002,GMC
5015,150016,B,201308,0,1,0,0,0,1998,1999,CHEVROLET
5015,150016,B,201308,0,1,0,0,0,1998,1999,GMC
5015,150017,A,201312,1,0,0,0,0,1998,2002,CHEVROLET
5015,150017,A,201312,1,0,0,0,0,1998,2002,GMC
5015,150018,B,201307,0,1,0,0,0,1998,2000,CHEVROLET
5015,150018,B,201307,0,1,0,0,0,1998,2000,GMC
5015,150018,B,201307,0,1,0,0,0,1999,2000,CADILLAC
5015,150019,A,201307,1,0,0,0,0,1998,2001,OLDSMOBILE
5015,150019,A,201307,1,0,0,0,0,1998,2002,GMC
5015,150019,A,201307,1,0,0,0,0,1998,2005,CHEVROLET
5015,150020,D,201307,0,0,0,1,0,1991,1995,CHRYSLER
5015,150020,D,201307,0,0,0,1,0,1991,1995,DODGE
5015,150020,D,201307,0,0,0,1,0,1991,1995,PLYMOUTH
5015,150021,B,201312,0,1,0,0,0,1996,2000,DODGE
5015,150021,B,201312,0,1,0,0,0,1996,2000,PLYMOUTH
5015,150021,B,201312,0,1,0,0,0,2000,2000,CHRYSLER
5015,150022,C,201312,0,0,1,0,0,1998,2000,CHRYSLER
5015,150022,C,201312,0,0,1,0,0,1998,2000,DODGE
5015,150022,C,201312,0,0,1,0,0,1998,2000,PLYMOUTH
5015,150023,D,201308,0,0,0,1,0,1999,1999,FORD
5015,150023,D,201308,0,0,0,1,0,1999,1999,MERCURY
5015,150024,C,201308,0,0,1,0,0,2000,2000,FORD
5015,150024,C,201308,0,0,1,0,0,2000,2000,MERCURY
5015,150025,C,201407,0,0,1,0,0,2001,2001,FORD
5015,150025,C,201407,0,0,1,0,0,2001,2001,MERCURY
5015,150026,A,201308,1,0,0,0,0,2002,2003,FORD
5015,150026,A,201308,1,0,0,0,0,2002,2003,MERCURY
5015,150027,C,201308,0,0,1,0,0,2004,2005,MERCURY
5015,150027,C,201308,0,0,1,0,0,2004,2006,FORD
5015,150028,C,201308,0,0,1,0,0,1999,2004,FORD
5015,150029,C,201308,0,0,1,0,0,1999,2004,FORD
5015,150030,D,201308,0,0,0,1,0,1999,2004,FORD
5015,150031,D,201308,0,0,0,1,0,1999,2004,FORD
5015,150032,D,201308,0,0,0,1,0,1999,2004,FORD
5015,150033,D,201308,0,0,0,1,0,1999,2003,FORD
5015,150034,A,201308,1,0,0,0,0,2001,2004,FORD
5015,150035,C,201308,0,0,1,0,0,1999,2000,FORD
5015,150036,C,201308,0,0,1,0,0,2001,2003,FORD
5015,150037,A,201308,1,0,0,0,0,2001,2004,FORD
5015,150037,A,201308,1,0,0,0,0,2001,2004,MAZDA
5015,150038,C,201308,0,0,1,0,0,1999,2000,FORD
5015,150039,D,201312,0,0,0,1,0,1997,1998,FORD
5015,150040,D,201308,0,0,0,1,0,1990,1997,VOLKSWAGEN
5015,150041,C,201308,0,0,1,0,0,1998,2005,VOLKSWAGEN
5015,150041,C,201308,0,0,1,0,0,2000,2004,AUDI
5015,150042,B,201308,0,1,0,0,0,1998,2006,VOLKSWAGEN
5015,150043,C,201312,0,0,1,0,0,1996,1997,CHEVROLET
5015,150043,C,201312,0,0,1,0,0,1996,1997,GMC
5015,150044,C,201312,0,0,1,0,0,1998,2001,CHEVROLET
5015,150044,C,201312,0,0,1,0,0,1998,2001,OLDSMOBILE
5015,150044,C,201312,0,0,1,0,0,1998,2001,PONTIAC
5015,150045,B,201312,0,1,0,0,0,2000,2001,CHEVROLET
5015,150045,B,201312,0,1,0,0,0,2000,2001,GMC
5015,150046,A,201312,1,0,0,0,0,2000,2005,BUICK
5015,150046,A,201312,1,0,0,0,0,2000,2005,CHEVROLET
5015,150046,A,201312,1,0,0,0,0,2001,2003,PONTIAC
5015,150047,D,201407,0,0,0,1,0,1996,1998,BUICK
5015,150047,D,201407,0,0,0,1,0,1996,1998,CHEVROLET
5015,150047,D,201407,0,0,0,1,0,1996,1998,OLDSMOBILE
5015,150047,D,201407,0,0,0,1,0,1996,1998,PONTIAC
5015,150048,C,201407,0,0,1,0,0,1997,1999,CHEVROLET
5015,150049,C,201310,0,0,1,0,0,1998,1999,OLDSMOBILE
5015,150049,C,201310,0,0,1,0,0,1998,2000,CHEVROLET
5015,150049,C,201310,0,0,1,0,0,1999,2000,PONTIAC
5015,150050,C,201312,0,0,1,0,0,1998,2000,CHEVROLET
5015,150050,C,201312,0,0,1,0,0,1998,2000,GMC
5015,150051,C,201408,0,0,1,0,0,1999,2002,LINCOLN
5015,150052,D,201408,0,0,0,1,0,1998,1998,FORD
5015,150052,D,201408,0,0,0,1,0,1998,1998,MERCURY
5015,150053,B,201408,0,1,0,0,0,1992,1996,FORD
5015,150054,D,201408,0,0,0,1,0,2002,2002,FORD
5015,150055,D,201408,0,0,0,1,0,1999,1999,FORD
5015,150056,C,201408,0,0,1,0,0,2004,2005,FORD
5015,150056,C,201408,0,0,1,0,0,2004,2005,MERCURY
5015,150057,B,201408,0,1,0,0,0,2002,2003,CHEVROLET
5015,150057,B,201408,0,1,0,0,0,2002,2003,GMC
5015,150058,D,201408,0,0,0,1,0,1998,2000,CHEVROLET
5015,150058,D,201408,0,0,0,1,0,1998,2002,GMC
5015,150059,B,201403,0,1,0,0,0,2002,2004,CHEVROLET
5015,150059,B,201403,0,1,0,0,0,2002,2004,GMC
5015,150060,B,201403,0,1,0,0,0,2002,2004,CHEVROLET
5015,150060,B,201403,0,1,0,0,0,2002,2004,GMC
5015,150061,D,201408,0,0,0,1,0,2001,2002,CHEVROLET
5015,150061,D,201408,0,0,0,1,0,2001,2002,GMC
5015,150062,C,201403,0,0,1,0,0,1998,2002,CHEVROLET
5015,150062,C,201403,0,0,1,0,0,1998,2002,GMC
5015,150063,B,201408,0,1,0,0,0,2001,2004,PONTIAC
5015,150063,B,201408,0,1,0,0,0,2002,2004,BUICK
5015,150064,C,201506,0,0,1,0,0,2000,2002,CHEVROLET
5015,150064,C,201506,0,0,1,0,0,2000,2002,GMC
5015,150065,D,201508,0,0,0,1,0,1999,2001,CHEVROLET
5015,150066,C,201408,0,0,1,0,0,2001,2004,CHEVROLET
5015,150066,C,201408,0,0,1,0,0,2001,2004,PONTIAC
5015,150067,B,201408,0,1,0,0,0,2002,2004,OLDSMOBILE
5015,150067,B,201408,0,1,0,0,0,2002,2005,CHEVROLET
5015,150067,B,201408,0,1,0,0,0,2002,2005,PONTIAC
5015,150068,C,201408,0,0,1,0,0,1996,1996,CHEVROLET
5015,150068,C,201408,0,0,1,0,0,1996,1996,GMC
5015,150068,C,201408,0,0,1,0,0,1996,1996,ISUZU
5015,150069,D,201403,0,0,0,1,0,1994,1995,CHRYSLER
5015,150069,D,201403,0,0,0,1,0,1994,1995,DODGE
5015,150069,D,201403,0,0,0,1,0,1994,1995,PLYMOUTH
5015,150070,D,201503,0,0,0,1,0,1995,1996,CHRYSLER
5015,150070,D,201503,0,0,0,1,0,1995,1996,DODGE
5015,150070,D,201503,0,0,0,1,0,1995,1996,PLYMOUTH
5015,150071,B,201408,0,1,0,0,0,2001,2003,CHRYSLER
5015,150071,B,201408,0,1,0,0,0,2001,2003,DODGE
5015,150072,C,201408,0,0,1,0,0,1998,2002,DODGE
5015,150073,B,201408,0,1,0,0,0,1997,2003,DODGE
5015,150074,C,201408,0,0,1,0,0,1994,1994,DODGE
5015,150075,C,201408,0,0,1,0,0,1995,1995,DODGE
5015,150076,D,201408,0,0,0,1,0,1993,1995,CHRYSLER
5015,150076,D,201408,0,0,0,1,0,1993,1995,DODGE
5015,150076,D,201408,0,0,0,1,0,1993,1995,EAGLE
5015,150077,B,201408,0,1,0,0,0,2004,2007,DODGE
5015,150078,A,201408,1,0,0,0,0,2002,2003,CADILLAC
5015,150078,A,201408,1,0,0,0,0,2002,2003,CHEVROLET
5015,150078,A,201408,1,0,0,0,0,2002,2003,GMC
5015,150079,C,201408,0,0,1,0,0,1997,1998,FORD
5015,150080,A,201408,1,0,0,0,0,2005,2007,CHRYSLER
5015,150080,A,201408,1,0,0,0,0,2005,2007,DODGE
5015,150081,C,201408,0,0,1,0,0,2003,2006,CHRYSLER
5015,150081,C,201408,0,0,1,0,0,2003,2006,DODGE
5015,150082,C,201408,0,0,1,0,0,2001,2005,DODGE
5015,150083,B,201408,0,1,0,0,0,1998,2000,HONDA
5015,150083,B,201408,0,1,0,0,0,1998,2000,ISUZU
5015,150084,B,201408,0,1,0,0,0,2001,2003,CHRYSLER
5015,150084,B,201408,0,1,0,0,0,2001,2003,DODGE
5015,150085,A,201408,1,0,0,0,0,2001,2003,FORD
5015,150085,A,201408,1,0,0,0,0,2001,2003,MAZDA
5015,150086,A,201408,1,0,0,0,0,1998,2003,OLDSMOBILE
5015,150086,A,201408,1,0,0,0,0,1998,2005,BUICK
5015,150086,A,201408,1,0,0,0,0,1998,2005,CADILLAC
5015,150086,A,201408,1,0,0,0,0,2000,2005,PONTIAC
5015,150087,B,201408,0,1,0,0,0,1998,2003,DODGE
5015,150088,C,201408,0,0,1,0,0,2002,2003,DODGE
5015,150089,C,201408,0,0,1,0,0,2002,2003,DODGE
5015,150090,D,201408,0,0,0,1,0,1991,1996,DODGE
5015,150091,A,201408,1,0,0,0,0,2004,2007,CHEVROLET
5015,150091,A,201408,1,0,0,0,0,2004,2007,GMC
5015,150092,B,201408,0,1,0,0,0,1998,2002,DODGE
5015,150093,A,201408,1,0,0,0,0,2002,2004,CHEVROLET
5015,150093,A,201408,1,0,0,0,0,2002,2004,GMC
5015,150093,A,201408,1,0,0,0,0,2002,2004,OLDSMOBILE
5015,150093,A,201408,1,0,0,0,0,2003,2004,ISUZU
5015,150093,A,201408,1,0,0,0,0,2004,2004,BUICK
5015,150094,C,201408,0,0,1,0,0,1998,1999,BUICK
5015,150094,C,201408,0,0,1,0,0,1998,2000,OLDSMOBILE
5015,150094,C,201408,0,0,1,0,0,1998,2000,PONTIAC
5015,150095,A,201408,1,0,0,0,0,2005,2007,BUICK
5015,150095,A,201408,1,0,0,0,0,2005,2007,CHEVROLET
5015,150095,A,201408,1,0,0,0,0,2005,2007,GMC
5015,150095,A,201408,1,0,0,0,0,2005,2007,ISUZU
5015,150095,A,201408,1,0,0,0,0,2005,2007,SAAB
5015,150096,B,201408,0,1,0,0,0,1988,1995,CHEVROLET
5015,150096,B,201408,0,1,0,0,0,1988,1995,GMC
5015,150097,B,201408,0,1,0,0,0,1996,1997,CHEVROLET
5015,150097,B,201408,0,1,0,0,0,1996,1997,GMC
5015,150098,D,201408,0,0,0,1,0,1991,1994,FORD
5015,150099,C,201409,0,0,1,0,0,2003,2005,CHEVROLET
5015,150099,C,201409,0,0,1,0,0,2003,2005,GMC
5015,150100,C,201409,0,0,1,0,0,2004,2010,CHRYSLER
5015,150101,C,201409,0,0,1,0,0,2005,2006,MAZDA
5015,150101,C,201409,0,0,1,0,0,2005,2007,FORD
5015,150101,C,201409,0,0,1,0,0,2005,2007,MERCURY
5015,150102,C,201409,0,0,1,0,0,2001,2002,CHRYSLER
5015,150102,C,201409,0,0,1,0,0,2001,2002,DODGE
5015,150103,C,201409,0,0,1,0,0,2000,2004,CHRYSLER
5015,150103,C,201409,0,0,1,0,0,2000,2004,DODGE
5015,150104,B,201409,0,1,0,0,0,2004,2007,CHRYSLER
5015,150104,B,201409,0,1,0,0,0,2004,2007,DODGE
5015,150105,C,201409,0,0,1,0,0,1998,2000,CHRYSLER
5015,150105,C,201409,0,0,1,0,0,1998,2000,DODGE
5015,150105,C,201409,0,0,1,0,0,1998,2000,PLYMOUTH
5015,150106,D,201409,0,0,0,1,0,1998,2000,CHEVROLET
5015,150106,D,201409,0,0,0,1,0,1998,2000,GMC
5015,150107,C,201409,0,0,1,0,0,2000,2005,FORD
5015,150108,A,201409,1,0,0,0,0,2005,2015,NISSAN
5015,150108,A,201409,1,0,0,0,0,2009,2012,SUZUKI
5015,150109,A,201409,1,0,0,0,0,2004,2008,CHEVROLET
5015,150109,A,201409,1,0,0,0,0,2004,2008,GMC
5015,150110,B,201409,0,1,0,0,0,1997,2003,FORD
5015,150111,A,201409,1,0,0,0,0,2004,2006,DODGE
5015,150112,B,201409,0,1,0,0,0,2004,2007,DODGE
5015,150112,B,201409,0,1,0,0,0,2007,2007,CHRYSLER
5015,150113,B,201409,0,1,0,0,0,2004,2008,FORD
5015,150113,B,201409,0,1,0,0,0,2007,2008,LINCOLN
5015,150114,D,201409,0,0,0,1,0,2003,2003,DODGE
5015,150115,B,201409,0,1,0,0,0,1999,2004,JEEP
5015,150116,B,201409,0,1,0,0,0,2004,2009,DODGE
5015,150117,A,201409,1,0,0,0,0,2001,2005,SATURN
5015,150118,A,201409,1,0,0,0,0,2002,2002,MERCURY
5015,150118,A,201409,1,0,0,0,0,2002,2003,FORD
5015,150119,B,201409,0,1,0,0,0,1997,2002,JEEP
5015,150120,A,201409,1,0,0,0,0,2003,2004,FORD
5015,150121,C,201406,0,0,1,0,0,1996,2001,AUDI
5015,150122,D,201503,0,0,0,1,0,2004,2007,CHEVROLET
5015,150122,D,201503,0,0,0,1,0,2004,2007,GMC
5015,150123,A,201503,1,0,0,0,0,2004,2006,CHEVROLET
5015,150124,A,201503,1,0,0,0,0,2005,2007,JEEP
5015,150125,B,201412,0,1,0,0,0,2000,2003,DODGE
5015,150126,C,201503,0,0,1,0,0,2004,2008,FORD
5015,150127,D,201412,0,0,0,1,0,2000,2000,DODGE
5015,150127,D,201412,0,0,0,1,0,2000,2000,PLYMOUTH
5015,150128,B,201412,0,1,0,0,0,2001,2004,CHRYSLER
5015,150129,B,201412,0,1,0,0,0,2005,2006,CHEVROLET
5015,150129,B,201412,0,1,0,0,0,2005,2006,GMC
5015,150129,B,201412,0,1,0,0,0,2005,2006,ISUZU
5015,150130,C,201412,0,0,1,0,0,2003,2006,CHRYSLER
5015,150130,C,201412,0,0,1,0,0,2003,2006,DODGE
5015,150131,D,201503,0,0,0,1,0,2001,2003,FORD
5015,150132,B,201503,0,1,0,0,0,2004,2008,FORD
5015,150132,B,201503,0,1,0,0,0,2006,2008,LINCOLN
5015,150133,C,201412,0,0,1,0,0,2004,2005,CHEVROLET
5015,150133,C,201412,0,0,1,0,0,2004,2005,GMC
5015,150134,C,201503,0,0,1,0,0,2005,2007,DODGE
5015,150135,B,201504,0,1,0,0,0,2004,2008,FORD
5015,150135,B,201504,0,1,0,0,0,2007,2008,LINCOLN
5015,150136,C,201504,0,0,1,0,0,2004,2006,FORD
5015,150137,D,201504,0,0,0,1,0,2006,2012,LINCOLN
5015,150137,D,201504,0,0,0,1,0,2009,2010,MAZDA
5015,150137,D,201504,0,0,0,1,0,2010,2012,FORD
5015,150138,C,201504,0,0,1,0,0,2006,2009,FORD
5015,150138,C,201504,0,0,1,0,0,2006,2009,MERCURY
5015,150139,B,201503,0,1,0,0,0,2005,2010,JEEP
5015,150140,B,201503,0,1,0,0,0,2007,2011,DODGE
5015,150140,B,201503,0,1,0,0,0,2007,2015,JEEP
5015,150141,C,201504,0,0,1,0,0,2004,2009,FORD
5015,150142,C,201503,0,0,1,0,0,2002,2003,CHEVROLET
5015,150142,C,201503,0,0,1,0,0,2002,2003,GMC
5015,150143,C,201504,0,0,1,0,0,2004,2009,CHRYSLER
5015,150144,B,201504,0,1,0,0,0,2005,2005,FORD
5015,150144,B,201504,0,1,0,0,0,2005,2006,LINCOLN
5015,150145,C,201504,0,0,1,0,0,2006,2008,FORD
5015,150146,A,201504,1,0,0,0,0,2008,2010,CHRYSLER
5015,150146,A,201504,1,0,0,0,0,2008,2010,DODGE
5015,150146,A,201504,1,0,0,0,0,2009,2010,VOLKSWAGEN
5015,150147,C,201504,0,0,1,0,0,2005,2010,CHRYSLER
5015,150147,C,201504,0,0,1,0,0,2005,2010,DODGE
5015,150148,A,201504,1,0,0,0,0,2007,2014,CHRYSLER
5015,150148,A,201504,1,0,0,0,0,2008,2014,DODGE
5015,150149,B,201504,0,1,0,0,0,2003,2004,CHEVROLET
5015,150149,B,201504,0,1,0,0,0,2003,2004,GMC
5015,150150,D,201504,0,0,0,1,0,2004,2008,FORD
5015,150151,C,201506,0,0,1,0,0,1988,1989,FORD
5015,150151,C,201506,0,0,1,0,0,2003,2004,JEEP
5015,150152,D,201506,0,0,0,1,0,2000,2000,SATURN
5015,150153,C,201505,0,0,1,0,0,2000,2003,BUICK
5015,150153,C,201505,0,0,1,0,0,2001,2003,PONTIAC
5015,150154,C,201506,0,0,1,0,0,2002,2003,FORD
5015,150154,C,201506,0,0,1,0,0,2002,2003,MERCURY
5015,150155,C,201505,0,0,1,0,0,2002,2003,FORD
5015,150156,C,201505,0,0,1,0,0,2003,2004,FORD
5015,150157,C,201507,0,0,1,0,0,2003,2003,FORD
5015,150157,C,201507,0,0,1,0,0,2003,2003,MERCURY
5015,150158,A,201507,1,0,0,0,0,2004,2008,FORD
5015,150159,D,201506,0,0,0,1,0,2001,2003,CHEVROLET
5015,150159,D,201506,0,0,0,1,0,2001,2003,GMC
5015,150160,D,201506,0,0,0,1,0,2003,2003,DODGE
5015,150161,D,201506,0,0,0,1,0,2004,2004,DODGE
5015,150162,D,201507,0,0,0,1,0,2006,2008,FORD
5015,150163,C,201507,0,0,1,0,0,2006,2008,FORD
5015,150164,C,201507,0,0,1,0,0,2006,2008,FORD
5015,150165,B,201507,0,1,0,0,0,2005,2007,FORD
5015,150166,B,201510,0,1,0,0,0,2003,2004,FORD
5015,150166,B,201510,0,1,0,0,0,2003,2004,LINCOLN
5015,150166,B,201510,0,1,0,0,0,2003,2004,MERCURY
5015,150167,D,201511,0,0,0,1,0,2003,2005,LINCOLN
5015,150168,D,201510,0,0,0,1,0,2003,2004,FORD
5015,150169,C,201507,0,0,1,0,0,2004,2004,DODGE
5015,150170,B,201507,0,1,0,0,0,2005,2009,DODGE
5015,150170,B,201507,0,1,0,0,0,2006,2009,MITSUBISHI
5015,150171,C,201508,0,0,1,0,0,1999,2004,FORD
5015,150172,C,201508,0,0,1,0,0,2003,2004,FORD
5015,150173,D,201508,0,0,0,1,0,1994,1996,CADILLAC
5015,150174,D,201508,0,0,0,1,0,1996,1996,CHEVROLET
5015,150174,D,201508,0,0,0,1,0,1996,1996,GMC
5015,150175,D,201508,0,0,0,1,0,1998,2002,CADILLAC
5015,150176,D,201508,0,0,0,1,0,1991,1993,CHRYSLER
5015,150176,D,201508,0,0,0,1,0,1991,1993,DODGE
5015,150176,D,201508,0,0,0,1,0,1991,1993,PLYMOUTH
5015,150177,D,201508,0,0,0,1,0,1993,1994,JEEP
5015,150178,D,201508,0,0,0,1,0,1992,1996,DODGE
5015,150179,D,201508,0,0,0,1,0,1995,1995,JEEP
5015,150180,D,201508,0,0,0,1,0,1995,1997,DODGE
5015,150180,D,201508,0,0,0,1,0,1995,1998,CHRYSLER
5015,150180,D,201508,0,0,0,1,0,1996,1997,PLYMOUTH
5015,150181,C,201508,0,0,1,0,0,1996,1997,DODGE
5015,150182,D,201508,0,0,0,1,0,1996,1999,DODGE
5015,150182,D,201508,0,0,0,1,0,1996,1999,PLYMOUTH
5015,150183,D,201508,0,0,0,1,0,1996,1996,JEEP
5015,150184,D,201508,0,0,0,1,0,1997,1998,JEEP
5015,150185,D,201508,0,0,0,1,0,1997,2001,JEEP
5015,150186,D,201508,0,0,0,1,0,1998,2003,DODGE
5015,150187,D,201508,0,0,0,1,0,1998,2002,DODGE
5015,150188,B,201508,0,1,0,0,0,2006,2009,FORD
5015,150188,B,201508,0,1,0,0,0,2006,2009,MERCURY
5015,150189,C,201508,0,0,1,0,0,1999,2002,CHEVROLET
5015,150189,C,201508,0,0,1,0,0,1999,2002,PONTIAC
5015,150190,D,201508,0,0,0,1,0,1993,1995,CHEVROLET
5015,150190,D,201508,0,0,0,1,0,1993,1995,PONTIAC
5015,150191,D,201508,0,0,0,1,0,1994,1995,DODGE
5015,150192,D,201508,0,0,0,1,0,1996,1997,CHRYSLER
5015,150192,D,201508,0,0,0,1,0,1996,1997,DODGE
5015,150192,D,201508,0,0,0,1,0,1996,1997,EAGLE
5015,150193,C,201508,0,0,1,0,0,1997,1999,DODGE
5015,150194,C,201508,0,0,1,0,0,1997,1999,JEEP
5015,150195,D,201508,0,0,0,1,0,2004,2007,DODGE
5015,150196,D,201508,0,0,0,1,0,2011,2015,DODGE
5015,150197,C,201508,0,0,1,0,0,2001,2001,HONDA
5015,150197,C,201508,0,0,1,0,0,2001,2002,ISUZU
5015,150198,B,201510,0,1,0,0,0,2004,2006,FORD
5015,150198,B,201510,0,1,0,0,0,2004,2006,MAZDA
5015,150199,A,201510,1,0,0,0,0,2004,2006,FORD
5015,150199,A,201510,1,0,0,0,0,2004,2006,MAZDA
5015,150200,C,201510,0,0,1,0,0,2005,2007,FORD
5015,150200,C,201510,0,0,1,0,0,2005,2007,MERCURY
5015,150201,B,201511,0,1,0,0,0,2005,2007,FORD
5015,150202,B,201511,0,1,0,0,0,2005,2007,FORD
5015,150202,B,201511,0,1,0,0,0,2005,2007,MERCURY
5015,150203,A,201509,1,0,0,0,0,2004,2007,CADILLAC
5015,150203,A,201509,1,0,0,0,0,2004,2007,CHEVROLET
5015,150203,A,201509,1,0,0,0,0,2004,2007,GMC
5015,150204,A,201510,1,0,0,0,0,2004,2007,CADILLAC
5015,150204,A,201510,1,0,0,0,0,2004,2007,CHEVROLET
5015,150204,A,201510,1,0,0,0,0,2004,2007,GMC
5015,150205,A,201510,1,0,0,0,0,2006,2008,CHEVROLET
5015,150205,A,201510,1,0,0,0,0,2006,2008,GMC
5015,150205,A,201510,1,0,0,0,0,2006,2008,ISUZU
5015,150206,A,201509,1,0,0,0,0,2005,2007,BUICK
5015,150206,A,201509,1,0,0,0,0,2005,2007,CHEVROLET
5015,150206,A,201509,1,0,0,0,0,2005,2007,PONTIAC
5015,150206,A,201509,1,0,0,0,0,2005,2007,SATURN
5015,150207,D,201509,0,0,0,1,0,1992,1993,DODGE
5015,150208,D,201509,0,0,0,1,0,1996,1996,DODGE
5015,150209,C,201509,0,0,1,0,0,1997,1997,DODGE
5015,150210,B,201509,0,1,0,0,0,2005,2006,JEEP
5015,150211,A,201510,1,0,0,0,0,2004,2009,NISSAN
5015,150212,D,201510,0,0,0,1,0,1989,1997,FORD
5015,150212,D,201510,0,0,0,1,0,1994,1997,MAZDA
5015,150213,D,201511,0,0,0,1,0,1990,1997,FORD
5015,150213,D,201511,0,0,0,1,0,1994,1997,MAZDA
5015,150214,D,201509,0,0,0,1,0,2001,2003,CHEVROLET
5015,150214,D,201509,0,0,0,1,0,2001,2003,GMC
5015,150215,B,201509,0,1,0,0,0,1998,2003,PONTIAC
5015,150215,B,201509,0,1,0,0,0,1998,2005,BUICK
5015,150216,D,201509,0,0,0,1,0,1993,1995,BUICK
5015,150216,D,201509,0,0,0,1,0,1993,1995,CHEVROLET
5015,150216,D,201509,0,0,0,1,0,1993,1995,OLDSMOBILE
5015,150216,D,201509,0,0,0,1,0,1993,1995,PONTIAC
5015,150217,D,201510,0,0,0,1,0,1997,1997,CHEVROLET
5015,150217,D,201510,0,0,0,1,0,1997,1997,OLDSMOBILE
5015,150218,C,201509,0,0,1,0,0,1998,1999,CHEVROLET
5015,150219,D,201509,0,0,0,1,0,1998,1999,BUICK
5015,150219,D,201509,0,0,0,1,0,1998,2000,PONTIAC
5015,150220,D,201511,0,0,0,1,0,1999,2002,DAEWOO
5015,150221,B,201509,0,1,0,0,0,1989,1997,FORD
5015,150221,B,201509,0,1,0,0,0,1989,1997,MERCURY
5015,150222,B,201509,0,1,0,0,0,2001,2005,FORD
5015,150223,B,201511,0,1,0,0,0,1999,2001,FORD
5015,150223,B,201511,0,1,0,0,0,1999,2001,MERCURY
5015,150224,C,201511,0,0,1,0,0,1999,2002,FORD
5015,150225,B,201606,0,1,0,0,0,2004,2005,FORD
5015,150226,B,201511,0,1,0,0,0,2004,2005,FORD
5015,150226,B,201511,0,1,0,0,0,2004,2005,MERCURY
5015,150227,B,201606,0,1,0,0,0,2003,2004,LINCOLN
5015,150228,C,201511,0,0,1,0,0,2006,2009,FORD
5015,150228,C,201511,0,0,1,0,0,2006,2009,MERCURY
5015,150228,C,201511,0,0,1,0,0,2007,2009,LINCOLN
5015,150229,B,201511,0,1,0,0,0,1999,2002,CHEVROLET
5015,150229,B,201511,0,1,0,0,0,1999,2002,PONTIAC
5015,150230,B,201511,0,1,0,0,0,2005,2007,CHEVROLET
5015,150230,B,201511,0,1,0,0,0,2005,2007,GMC
5015,150231,A,201609,1,0,0,0,0,2006,2007,PONTIAC
5015,150231,A,201609,1,0,0,0,0,2006,2008,CHEVROLET
5015,150232,B,201512,0,1,0,0,0,2007,2008,CHEVROLET
5015,150232,B,201512,0,1,0,0,0,2007,2008,GMC
5015,150233,A,201509,1,0,0,0,0,2007,2008,CHEVROLET
5015,150233,A,201509,1,0,0,0,0,2007,2008,GMC
5015,150234,A,201608,1,0,0,0,0,2007,2014,CHEVROLET
5015,150234,A,201608,1,0,0,0,0,2008,2014,GMC
5015,150234,A,201608,1,0,0,0,0,2009,2014,CADILLAC
5015,150235,B,201511,0,1,0,0,0,2007,2008,BUICK
5015,150235,B,201511,0,1,0,0,0,2007,2008,CHEVROLET
5015,150235,B,201511,0,1,0,0,0,2007,2008,PONTIAC
