PRODUCT_LINE,ITEM_NUMBER,ITEM_RANK,BR_ID,2016_03_ACTUAL,2016_03_MSF_FORECAST,2016_03_RF_FORECAST
,,C,82,4,7,7
,,C,83,6,4,4
,,C,84,7,8,8
,,C,85,7,4,4
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,C,81,1,2,1
,,C,82,4,3,3
,,C,83,9,5,6
,,C,84,8,5,6
,,C,85,9,5,5
,,C,81,3,3,3
,,C,82,1,2,2
,,C,83,1,2,1
,,C,84,2,3,3
,,C,85,4,3,3
,,D,81,0,1,1
,,D,82,0,1,1
,,D,83,0,0,0
,,D,84,1,1,2
,,D,85,0,0,0
,,C,81,0,1,2
,,C,82,0,1,1
,,C,83,1,2,1
,,C,84,1,3,2
,,C,85,2,2,2
,,D,81,3,2,2
,,D,82,3,1,1
,,D,83,0,0,0
,,D,84,0,2,2
,,B,81,25,22,25
,,B,82,41,27,25
,,B,83,27,19,16
,,B,84,15,12,15
,,B,85,6,6,5
,,D,81,11,18,10
,,D,82,1,17,8
,,D,83,7,42,25
,,D,84,3,23,12
,,D,85,2,18,13
,,B,81,25,24,25
,,B,82,20,24,25
,,B,83,25,18,19
,,B,84,29,9,9
,,B,85,10,7,5
,,D,81,8,17,7
,,D,82,0,18,7
,,D,83,6,32,14
,,D,84,0,22,12
,,D,85,1,16,11
,,D,81,0,3,1
,,D,82,0,1,0
,,D,83,0,1,1
,,D,84,0,1,0
,,D,85,0,1,0
,,A,81,71,40,46
,,A,82,13,4,6
,,A,83,28,13,18
,,A,84,13,10,14
,,A,85,13,9,16
,,D,81,23,27,23
,,D,82,4,5,5
,,D,83,11,14,15
,,D,84,14,9,9
,,D,85,11,6,7
,,D,81,0,2,0
,,D,82,0,1,0
,,D,83,0,2,0
,,D,84,0,1,0
,,D,85,0,1,0
,,A,81,88,35,36
,,A,82,12,4,7
,,A,83,38,15,20
,,A,84,31,12,18
,,A,85,13,10,14
,,D,81,25,27,23
,,D,82,8,8,9
,,D,83,20,16,18
,,D,84,17,11,11
,,D,85,11,9,9
,,D,81,3,2,2
,,D,82,3,4,4
,,D,83,8,8,10
,,D,84,1,3,3
,,D,85,5,5,4
,,D,81,1,4,4
,,D,82,3,4,4
,,D,83,5,7,7
,,D,84,2,3,3
,,D,85,7,4,4
,,C,81,10,5,8
,,C,82,1,0,0
,,C,83,6,5,8
,,C,84,2,2,2
,,C,85,1,1,1
,,C,81,7,5,8
,,C,82,0,0,1
,,C,83,4,3,7
,,C,84,8,2,3
,,C,85,4,1,1
,,D,81,1,0,1
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,2,0,0
,,D,85,0,0,0
,,D,81,0,0,1
,,D,82,1,0,0
,,D,83,0,0,0
,,D,84,2,0,0
,,D,85,0,0,0
,,B,81,1,1,1
,,B,82,0,0,1
,,B,83,3,1,1
,,B,84,0,0,1
,,B,85,0,0,1
,,C,81,5,0,1
,,C,82,0,0,0
,,C,83,0,0,1
,,C,84,0,0,1
,,C,85,1,0,0
,,B,81,1,0,1
,,B,82,0,0,1
,,B,83,2,0,1
,,B,84,1,1,1
,,C,81,1,0,1
,,C,83,0,0,1
,,C,84,0,0,1
,,C,85,0,0,1
,,C,81,0,1,1
,,C,82,0,1,1
,,C,83,0,1,1
,,C,84,1,1,1
,,C,85,0,1,1
,,D,83,0,0,1
,,D,85,0,0,0
,,C,81,0,1,1
,,C,82,0,1,1
,,C,83,0,1,1
,,C,84,2,1,1
,,C,85,2,1,1
,,D,83,0,0,0
,,D,85,0,0,0
,,D,81,1,0,1
,,D,82,1,0,1
,,D,83,2,1,1
,,D,84,0,0,0
,,D,85,1,0,1
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,5,1,2
,,D,84,0,0,0
,,D,85,0,1,1
,,D,81,1,0,0
,,D,82,0,0,1
,,D,83,4,2,2
,,D,84,0,0,0
,,D,85,0,0,1
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,3,1,1
,,D,84,0,1,1
,,D,85,0,1,1
,,B,81,6,3,2
,,B,82,6,1,1
,,B,83,10,4,3
,,B,84,9,3,4
,,B,85,8,3,4
,,B,81,13,3,2
,,B,82,12,3,3
,,B,83,23,2,3
,,B,84,23,3,2
,,B,85,8,2,3
,,C,81,0,2,1
,,C,82,1,1,1
,,C,83,0,1,1
,,C,84,1,2,1
,,C,85,1,2,2
,,C,81,0,1,1
,,C,82,1,1,1
,,C,83,4,1,1
,,C,84,5,2,4
,,C,85,2,1,2
,,C,81,0,1,1
,,C,82,0,0,1
,,C,83,0,0,1
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,0,1
,,D,85,0,0,0
,,C,81,0,1,1
,,C,82,0,0,0
,,C,83,0,1,1
,,C,84,0,0,1
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,0,0
,,D,85,0,0,0
,,C,81,1,1,1
,,C,82,0,1,1
,,C,83,2,1,2
,,C,84,0,1,1
,,C,85,0,1,1
,,C,81,1,1,1
,,C,82,0,1,1
,,C,83,1,1,2
,,C,84,3,1,1
,,C,85,0,1,2
,,D,81,1,1,1
,,D,82,0,0,1
,,D,83,5,1,1
,,D,84,1,0,1
,,D,85,0,0,1
,,D,81,2,1,1
,,D,82,0,0,1
,,D,83,0,1,1
,,D,84,1,0,0
,,D,85,0,0,0
,,C,81,1,1,1
,,C,82,0,1,1
,,C,83,0,1,1
,,C,84,1,1,1
,,C,85,0,1,1
,,C,81,0,1,1
,,C,82,0,1,1
,,C,83,0,1,1
,,C,84,1,1,1
,,C,85,0,0,1
,,A,81,8,3,7
,,A,82,2,1,2
,,A,83,10,2,5
,,A,84,9,2,7
,,A,85,11,3,10
,,A,81,5,2,6
,,A,82,10,2,6
,,A,83,7,2,7
,,A,84,8,2,6
,,A,85,13,3,7
,,C,81,0,0,1
,,C,82,1,0,1
,,C,83,4,1,1
,,C,85,0,0,1
,,C,81,0,0,1
,,C,82,0,0,1
,,C,83,2,1,1
,,C,84,0,0,1
,,C,85,0,0,1
,,B,81,2,1,2
,,B,82,2,1,2
,,B,83,16,5,15
,,B,84,3,1,1
,,B,85,6,1,2
,,B,82,4,1,2
,,B,83,25,6,19
,,B,84,3,1,1
,,B,85,10,7,18
,,B,81,0,1,2
,,B,82,5,1,2
,,B,83,57,8,19
,,B,84,5,1,2
,,B,85,12,2,8
,,B,81,0,0,1
,,B,82,5,1,3
,,B,83,28,4,10
,,B,84,3,2,5
,,B,85,14,5,14
,,D,81,11,8,5
,,D,82,0,2,1
,,D,83,0,3,3
,,D,84,4,2,1
,,D,85,2,3,2
,,D,81,4,9,7
,,D,82,0,2,1
,,D,83,0,4,3
,,D,84,8,2,2
,,D,85,3,3,1
,,D,81,66,33,23
,,D,82,0,2,2
,,D,83,16,12,12
,,D,84,10,3,3
,,D,85,16,11,11
,,D,81,41,23,18
,,D,82,2,2,1
,,D,83,21,11,10
,,D,84,8,3,2
,,D,85,15,9,9
,,D,81,2,1,1
,,D,82,0,0,0
,,D,83,4,1,1
,,D,84,4,1,1
,,D,85,0,0,0
,,D,81,1,1,1
,,D,82,1,1,1
,,D,83,1,1,1
,,D,84,3,0,0
,,D,85,0,0,0
,,D,81,4,2,2
,,D,82,0,0,0
,,D,83,2,1,1
,,D,84,0,2,2
,,D,85,2,1,1
,,D,81,0,3,4
,,D,82,0,0,0
,,D,83,3,0,1
,,D,84,4,0,0
,,D,85,0,0,0
,,B,81,19,3,12
,,B,82,8,3,11
,,B,83,16,3,10
,,B,84,4,2,11
,,B,85,15,1,3
,,C,81,3,3,3
,,C,82,0,3,3
,,C,83,0,4,5
,,C,84,1,2,3
,,C,85,0,4,5
,,B,81,19,3,12
,,B,82,7,2,8
,,B,83,11,4,13
,,B,84,4,2,8
,,B,85,10,1,3
,,C,81,0,4,4
,,C,82,0,2,2
,,C,83,2,5,5
,,C,84,1,2,2
,,C,85,0,3,3
,,C,81,16,10,11
,,C,82,4,4,3
,,C,83,33,19,17
,,C,84,11,7,8
,,C,85,26,17,18
,,D,81,9,17,7
,,D,82,1,13,7
,,D,83,2,28,12
,,D,84,0,16,9
,,D,85,7,23,11
,,C,81,27,9,10
,,C,82,3,3,4
,,C,83,15,19,19
,,C,84,9,8,8
,,C,85,28,18,17
,,D,81,8,19,9
,,D,82,0,12,8
,,D,83,4,30,16
,,D,84,0,17,11
,,D,85,5,26,19
,,B,81,0,3,3
,,B,82,2,2,2
,,B,83,1,3,4
,,B,84,0,3,3
,,B,85,3,2,2
,,B,81,1,2,1
,,B,82,3,2,2
,,B,83,4,4,4
,,B,84,2,1,2
,,B,85,5,1,1
,,B,81,24,18,19
,,B,82,20,9,11
,,B,83,31,25,24
,,B,84,19,15,20
,,B,85,21,14,14
,,B,81,25,15,15
,,B,82,18,9,8
,,B,83,27,25,23
,,B,84,15,15,18
,,B,85,15,12,12
,,D,81,5,2,1
,,D,82,2,1,1
,,D,83,1,1,1
,,D,84,2,1,1
,,D,85,0,1,1
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,1,3,2
,,D,84,1,1,1
,,D,85,0,1,1
,,B,81,7,2,3
,,B,82,1,1,1
,,B,83,2,2,3
,,B,84,5,2,2
,,B,85,7,3,4
,,A,81,5,7,7
,,A,82,5,6,6
,,A,83,3,7,7
,,A,84,2,4,3
,,A,85,7,3,3
,,B,81,4,4,4
,,B,82,0,1,1
,,B,83,1,3,5
,,B,84,6,3,3
,,B,85,13,3,4
,,A,81,8,7,8
,,A,82,4,4,5
,,A,83,4,6,7
,,A,84,3,4,4
,,A,85,8,5,6
,,D,81,0,1,1
,,D,82,0,1,0
,,D,83,2,1,0
,,D,84,4,1,1
,,D,85,3,0,0
,,D,81,2,1,1
,,D,82,0,1,0
,,D,83,0,1,0
,,D,84,0,0,1
,,D,85,0,0,0
,,D,81,0,2,0
,,D,82,0,0,0
,,D,83,0,5,1
,,D,84,0,5,1
,,D,85,0,4,1
,,B,81,8,5,6
,,B,82,8,5,6
,,B,83,3,8,7
,,B,84,14,5,4
,,B,85,9,7,9
,,D,81,0,2,1
,,D,82,0,1,0
,,D,83,0,3,1
,,D,84,0,3,1
,,D,85,0,2,0
,,B,81,12,5,9
,,B,82,6,6,9
,,B,83,5,7,7
,,B,84,7,7,5
,,B,85,6,8,10
,,C,81,1,2,3
,,C,82,2,3,3
,,C,83,5,7,5
,,C,84,12,4,4
,,C,85,4,4,5
,,C,81,3,5,6
,,C,82,5,3,3
,,C,83,4,7,7
,,C,84,8,5,8
,,C,85,2,4,4
,,D,81,29,15,10
,,D,82,7,3,2
,,D,83,5,4,2
,,D,84,14,4,3
,,D,85,6,4,3
,,D,81,1,5,4
,,D,82,7,4,3
,,D,83,2,5,4
,,D,84,5,7,7
,,D,85,11,10,10
,,D,81,21,14,10
,,D,82,5,4,4
,,D,83,4,2,2
,,D,84,12,5,4
,,D,85,6,4,4
,,D,81,6,3,3
,,D,82,7,5,4
,,D,83,1,3,2
,,D,84,21,6,5
,,D,85,14,11,9
,,D,81,29,24,15
,,D,82,16,5,4
,,D,83,1,5,4
,,D,84,14,9,7
,,D,85,6,7,5
,,D,81,7,4,3
,,D,82,14,8,7
,,D,83,2,3,3
,,D,84,6,16,15
,,D,85,15,11,9
,,D,81,28,23,16
,,D,82,17,7,6
,,D,83,1,3,2
,,D,84,6,8,6
,,D,85,11,6,4
,,D,81,8,6,4
,,D,82,13,7,6
,,D,83,1,3,2
,,D,84,34,16,19
,,D,85,9,13,10
,,D,81,31,26,23
,,D,82,9,5,4
,,D,83,0,4,3
,,D,84,11,5,4
,,D,85,6,6,6
,,D,81,8,6,5
,,D,82,17,9,8
,,D,83,6,4,3
,,D,84,63,19,19
,,D,85,23,20,15
,,D,81,33,24,16
,,D,82,12,6,5
,,D,83,2,5,4
,,D,84,28,9,9
,,D,85,7,9,7
,,D,81,13,6,6
,,D,82,17,8,7
,,D,83,8,5,4
,,D,84,45,20,18
,,D,85,22,19,14
,,D,81,18,16,14
,,D,82,2,5,4
,,D,83,6,6,5
,,D,84,4,3,2
,,D,85,1,3,2
,,D,81,24,21,14
,,D,82,2,4,4
,,D,83,5,6,3
,,D,84,8,2,1
,,D,85,1,3,2
,,C,81,173,80,51
,,C,82,48,29,26
,,C,83,6,18,15
,,C,84,14,20,18
,,C,85,17,15,15
,,D,81,1,7,7
,,D,82,11,7,6
,,D,83,6,7,6
,,D,84,16,9,9
,,D,85,13,11,9
,,C,81,110,67,38
,,C,82,63,28,22
,,C,83,5,14,12
,,C,84,14,20,17
,,C,85,26,15,15
,,D,81,2,6,6
,,D,82,0,7,6
,,D,83,15,7,6
,,D,84,9,8,7
,,D,85,2,8,7
,,C,81,23,14,11
,,C,82,2,3,3
,,C,83,5,4,3
,,C,84,4,3,2
,,C,85,4,4,4
,,C,81,12,10,7
,,C,82,1,3,2
,,C,83,0,4,3
,,C,84,5,3,2
,,C,85,2,3,2
,,C,81,7,8,7
,,C,82,0,1,1
,,C,83,8,7,5
,,C,84,1,5,3
,,C,85,3,3,2
,,C,81,2,5,4
,,C,82,0,1,1
,,C,83,3,8,7
,,C,84,3,5,4
,,C,85,2,4,3
,,D,81,0,0,0
,,D,82,1,1,0
,,D,83,0,1,1
,,D,84,3,7,6
,,D,85,1,1,1
,,A,81,31,39,26
,,A,82,11,7,7
,,A,83,8,14,10
,,A,84,10,11,9
,,A,85,10,11,7
,,B,81,2,7,6
,,B,82,9,3,2
,,B,83,13,9,7
,,B,84,13,11,10
,,B,85,19,13,12
,,D,81,10,15,0
,,D,82,0,6,0
,,D,83,2,19,1
,,D,84,12,18,1
,,D,85,8,17,1
,,A,81,77,38,44
,,A,82,12,9,14
,,A,83,32,20,26
,,A,84,32,14,22
,,A,85,36,14,21
,,B,81,21,25,18
,,B,82,12,13,12
,,B,83,25,38,29
,,B,84,16,20,16
,,B,85,13,18,14
,,A,81,42,40,49
,,A,82,33,8,12
,,A,83,49,24,30
,,A,84,25,14,22
,,A,85,25,13,20
,,B,81,33,35,26
,,B,82,7,12,10
,,B,83,33,39,30
,,B,84,13,21,16
,,B,85,18,23,19
,,D,81,0,1,0
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,2,1
,,D,85,0,1,1
,,A,81,25,19,18
,,A,82,19,8,7
,,A,83,10,18,22
,,A,84,12,10,12
,,A,85,12,17,19
,,D,81,11,11,10
,,D,82,7,4,4
,,D,83,9,9,9
,,D,84,11,5,5
,,D,85,11,9,7
,,D,81,2,3,2
,,D,82,0,2,0
,,D,83,0,1,0
,,D,84,0,1,0
,,D,85,0,1,0
,,A,81,44,17,18
,,A,82,7,9,10
,,A,83,23,20,24
,,A,84,13,15,16
,,A,85,19,19,20
,,D,81,17,14,12
,,D,82,11,6,6
,,D,83,13,11,8
,,D,84,4,10,6
,,D,85,10,12,10
,,B,81,40,21,16
,,B,82,23,17,13
,,B,83,30,15,14
,,B,84,35,23,19
,,B,85,19,17,12
,,D,81,2,2,1
,,D,82,0,1,1
,,D,83,4,2,1
,,D,84,2,3,2
,,D,85,0,1,1
,,B,81,41,13,13
,,B,82,4,5,3
,,B,83,4,4,3
,,B,84,7,2,2
,,B,85,3,3,2
,,C,81,3,3,2
,,C,82,0,1,1
,,C,83,3,3,3
,,C,84,2,1,1
,,C,85,3,4,2
,,B,81,7,9,9
,,B,82,6,4,3
,,B,83,3,4,2
,,B,84,2,1,1
,,B,85,5,4,3
,,C,81,5,3,2
,,C,82,0,1,1
,,C,83,4,3,3
,,C,84,2,1,1
,,C,85,3,4,3
,,C,81,22,15,12
,,C,82,11,8,7
,,C,83,12,12,9
,,C,84,15,8,7
,,C,85,17,13,8
,,C,81,37,26,22
,,C,82,14,9,8
,,C,83,8,11,9
,,C,84,11,9,8
,,C,85,4,13,11
,,D,81,3,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,0,0
,,D,85,0,1,1
,,D,81,2,2,1
,,D,82,1,0,0
,,D,83,2,1,1
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,19,12,8
,,D,82,10,5,2
,,D,83,1,4,3
,,D,84,6,4,3
,,D,85,2,4,3
,,D,81,10,22,13
,,D,82,3,11,5
,,D,83,7,8,5
,,D,84,1,5,3
,,D,85,0,7,5
,,C,81,29,21,17
,,C,82,7,4,3
,,C,83,9,12,11
,,C,84,9,10,10
,,C,85,7,8,7
,,C,81,40,24,20
,,C,82,8,4,3
,,C,83,19,17,13
,,C,84,13,10,9
,,C,85,11,7,6
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,3,0,0
,,D,85,0,0,0
,,D,81,5,3,2
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,2,1,1
,,D,85,2,0,0
,,B,81,53,35,23
,,B,82,2,8,6
,,B,83,3,11,9
,,B,84,20,11,10
,,B,85,17,13,10
,,B,81,57,32,21
,,B,82,1,8,5
,,B,83,8,12,9
,,B,84,19,10,10
,,B,85,16,13,11
,,D,81,2,1,1
,,D,82,0,0,0
,,D,83,0,4,2
,,D,84,3,5,4
,,D,85,0,1,1
,,D,81,0,1,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,6,3
,,D,85,0,6,4
,,D,81,0,1,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,2,1,1
,,D,85,1,0,0
,,D,81,14,15,11
,,D,82,5,3,2
,,D,83,13,21,16
,,D,84,5,8,7
,,D,85,10,7,5
,,C,81,36,29,19
,,C,82,6,15,17
,,C,83,8,11,9
,,C,84,17,11,10
,,C,85,11,14,13
,,C,81,37,34,21
,,C,82,0,16,17
,,C,83,10,13,11
,,C,84,15,12,9
,,C,85,24,17,14
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,1,1,0
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,2,2,1
,,D,82,5,2,2
,,D,83,18,7,4
,,D,84,2,1,1
,,D,85,4,2,1
,,D,81,2,2,1
,,D,82,1,2,1
,,D,83,25,6,4
,,D,84,6,2,1
,,D,85,9,6,4
,,B,81,7,5,5
,,B,82,3,2,1
,,B,83,2,2,2
,,B,84,1,2,1
,,B,85,4,4,4
,,B,81,12,5,4
,,B,82,7,3,2
,,B,83,2,2,2
,,B,84,0,2,1
,,B,85,7,6,5
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,0,1,0
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,4,0,0
,,D,85,1,0,0
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,1,0,0
,,D,84,0,0,0
,,D,85,1,0,0
,,D,81,5,3,2
,,D,82,0,0,0
,,D,83,0,4,2
,,D,84,0,0,0
,,D,85,0,1,1
,,D,81,3,3,2
,,D,82,1,0,0
,,D,83,2,6,4
,,D,84,1,1,1
,,D,85,0,1,1
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,2,1,1
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,1,1,1
,,D,85,0,0,0
,,D,81,7,13,8
,,D,82,15,6,5
,,D,83,15,11,9
,,D,84,11,18,13
,,D,85,16,9,8
,,D,81,20,16,11
,,D,82,12,4,4
,,D,83,5,20,10
,,D,84,17,18,12
,,D,85,11,10,7
,,D,81,2,1,1
,,D,82,0,0,0
,,D,83,0,3,3
,,D,84,3,2,1
,,D,85,1,3,2
,,D,81,2,1,1
,,D,82,0,0,0
,,D,83,2,2,1
,,D,84,10,2,2
,,D,85,11,1,1
,,B,81,0,4,4
,,B,82,1,3,3
,,B,83,9,6,5
,,B,84,5,5,4
,,B,85,1,0,1
,,D,81,1,2,2
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,1,0,0
,,D,85,0,0,0
,,B,81,9,6,7
,,B,82,5,3,3
,,B,83,4,5,5
,,B,84,3,4,3
,,B,85,0,1,1
,,D,81,4,1,1
,,D,82,0,1,0
,,D,83,1,1,1
,,D,84,0,0,0
,,D,85,2,0,0
,,C,81,13,10,8
,,C,82,2,1,1
,,C,83,9,8,8
,,C,84,5,5,4
,,C,85,3,4,3
,,C,81,12,9,9
,,C,82,3,1,1
,,C,83,12,8,6
,,C,84,5,8,10
,,C,85,8,3,2
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,C,81,8,4,5
,,C,82,5,2,1
,,C,83,11,7,6
,,C,84,8,2,2
,,C,85,5,4,5
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,1,0,0
,,D,84,0,0,0
,,D,85,1,1,1
,,D,81,0,0,1
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,1,0
,,C,81,10,5,4
,,C,82,5,2,2
,,C,83,9,7,4
,,C,84,6,4,5
,,C,85,6,5,4
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,1,0,1
,,B,81,34,15,13
,,B,82,8,7,6
,,B,83,8,12,10
,,B,84,12,7,6
,,B,85,12,11,9
,,B,81,7,5,5
,,B,82,1,3,2
,,B,83,3,5,6
,,B,84,2,3,2
,,B,85,8,5,6
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,1,1
,,B,81,33,17,16
,,B,82,12,7,7
,,B,83,19,18,15
,,B,84,7,9,7
,,B,85,14,12,12
,,B,81,1,4,4
,,B,82,1,3,2
,,B,83,3,5,5
,,B,84,1,4,3
,,B,85,3,5,4
,,D,81,2,1,1
,,D,82,2,1,1
,,D,83,0,0,0
,,D,84,5,1,1
,,D,85,4,0,0
,,D,81,5,1,1
,,D,82,0,1,1
,,D,83,0,0,0
,,D,84,1,1,1
,,D,85,2,3,2
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,C,81,25,17,14
,,C,82,8,8,6
,,C,83,8,8,7
,,C,84,4,7,6
,,C,85,18,12,11
,,C,81,30,16,13
,,C,82,4,9,6
,,C,83,7,8,6
,,C,84,5,6,6
,,C,85,20,13,13
,,B,81,30,19,17
,,B,82,6,5,5
,,B,83,9,25,21
,,B,84,17,14,13
,,B,85,12,9,7
,,D,81,3,1,1
,,D,82,2,0,0
,,D,83,0,1,1
,,D,84,0,0,0
,,D,85,0,0,1
,,B,81,20,22,21
,,B,82,8,6,5
,,B,83,25,27,23
,,B,84,7,14,12
,,B,85,15,11,11
,,D,81,2,1,1
,,D,82,1,0,0
,,D,83,2,2,1
,,D,84,0,0,1
,,D,85,2,1,1
,,D,81,6,6,3
,,D,82,1,0,0
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,0,0,1
,,B,81,10,4,6
,,B,82,4,2,4
,,B,83,3,3,4
,,B,84,12,3,4
,,B,85,3,2,4
,,D,81,0,13,10
,,D,82,0,13,9
,,D,83,0,13,12
,,D,84,0,18,11
,,D,85,0,21,16
,,B,81,8,5,10
,,B,82,9,3,5
,,B,83,9,3,7
,,B,84,19,5,12
,,B,85,8,3,8
,,B,81,65,30,26
,,B,82,6,12,10
,,B,83,40,34,28
,,B,84,21,19,18
,,B,85,15,14,11
,,B,81,9,11,9
,,B,82,4,6,5
,,B,83,58,43,35
,,B,84,22,19,15
,,B,85,10,7,5
,,A,81,30,23,22
,,A,82,12,10,10
,,A,83,42,18,17
,,A,84,39,29,27
,,A,85,36,23,21
,,D,81,2,11,7
,,D,82,0,12,6
,,D,83,2,15,8
,,D,84,2,15,7
,,D,85,2,14,9
,,A,81,36,24,24
,,A,82,24,11,10
,,A,83,27,17,17
,,A,84,40,30,26
,,A,85,35,23,20
,,D,81,7,8,4
,,D,82,1,10,6
,,D,83,0,17,9
,,D,84,5,16,10
,,D,85,0,11,6
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,1,0
,,D,84,0,0,0
,,D,85,0,0,0
,,B,81,9,8,8
,,B,82,13,10,9
,,B,83,11,8,7
,,B,84,13,12,10
,,B,85,12,7,7
,,B,81,16,9,10
,,B,82,10,10,10
,,B,83,6,9,8
,,B,84,9,11,9
,,B,85,11,7,5
,,D,81,0,1,1
,,D,82,2,3,2
,,D,83,0,2,1
,,D,84,1,0,0
,,D,85,0,1,1
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,1,0
,,D,85,0,0,0
,,D,81,5,2,2
,,D,82,2,4,3
,,D,83,18,6,5
,,D,84,0,1,1
,,D,85,2,0,1
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,2,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,A,81,23,18,19
,,A,82,4,4,5
,,A,83,43,25,25
,,A,84,12,13,15
,,A,85,25,11,13
,,A,81,23,23,19
,,A,82,3,7,5
,,A,83,10,6,8
,,A,84,15,10,13
,,A,85,2,1,2
,,A,81,25,23,21
,,A,82,15,5,6
,,A,83,62,30,34
,,A,84,15,12,13
,,A,85,19,12,15
,,A,81,33,31,25
,,A,82,8,6,7
,,A,83,3,8,10
,,A,84,8,14,14
,,A,85,4,1,2
,,B,81,0,4,4
,,B,82,2,3,3
,,B,83,6,7,7
,,B,84,2,5,4
,,B,85,0,6,4
,,B,81,4,3,3
,,B,82,2,4,3
,,B,83,4,10,11
,,B,84,5,5,5
,,B,85,0,7,5
,,A,81,33,16,15
,,A,82,7,4,4
,,A,83,43,31,30
,,A,84,16,12,14
,,A,85,19,15,16
,,B,81,36,26,20
,,B,82,9,14,11
,,B,83,19,28,24
,,B,84,20,22,21
,,B,85,20,20,17
,,A,81,32,16,17
,,A,82,9,4,4
,,A,83,48,28,36
,,A,84,19,13,15
,,A,85,21,12,13
,,B,81,26,25,20
,,B,82,8,12,10
,,B,83,23,29,28
,,B,84,12,20,20
,,B,85,21,21,17
,,A,81,20,15,18
,,A,82,4,3,3
,,A,83,28,17,17
,,A,84,15,8,9
,,A,85,8,8,9
,,B,81,5,5,5
,,B,82,7,4,4
,,B,83,7,12,9
,,B,84,4,5,4
,,B,85,4,3,4
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,A,81,20,12,11
,,A,82,4,3,3
,,A,83,26,20,20
,,A,84,11,12,11
,,A,85,10,10,9
,,B,81,5,7,7
,,B,82,1,4,4
,,B,83,6,14,13
,,B,84,7,4,3
,,B,85,1,3,4
,,C,81,4,3,2
,,C,82,11,2,2
,,C,83,14,14,14
,,C,84,5,4,3
,,C,85,6,2,1
,,C,81,11,5,5
,,C,82,4,2,3
,,C,83,22,14,15
,,C,84,5,4,3
,,C,85,3,2,3
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,B,81,7,3,3
,,B,82,1,2,2
,,B,83,12,8,7
,,B,84,8,3,4
,,B,85,4,4,4
,,B,81,16,9,9
,,B,82,7,5,6
,,B,83,9,7,7
,,B,84,10,6,5
,,B,85,11,9,8
,,B,81,3,3,5
,,B,82,0,2,3
,,B,83,9,8,9
,,B,84,6,3,4
,,B,85,7,4,5
,,B,81,12,10,10
,,B,82,5,6,6
,,B,83,8,9,7
,,B,84,2,8,6
,,B,85,5,9,8
,,A,81,71,14,26
,,A,82,29,11,20
,,A,83,78,19,29
,,A,84,48,13,24
,,A,85,40,13,25
